fault,depth_below_trace_m,Y_m,top_elevation_m,admissible_model_count,admissible_models,x_min_m,x_median_m,x_max_m,x_spread_m,x_single_plane_m,x_segmented_plane_m,x_quadratic_surface_m,x_trace_constrained_ruled_m
F2,400.0,745.1157021671534,1938.103146621917,2,single_plane;segmented_plane,-2421.4176319037797,-2263.2289313536603,-2105.0402308036573,316.3774011001224,-2105.0402308036573,-2421.4176319037797,,
F2,400.0,754.7296060835943,1937.2236921402548,2,single_plane;segmented_plane,-2450.008427512599,-2287.4492040954065,-2124.8899806780973,325.1184468345018,-2124.8899806780973,-2450.008427512599,,
F2,400.0,764.3435100000352,1936.3442376585929,2,single_plane;segmented_plane,-2478.599223121535,-2311.669476837036,-2144.7397305525374,333.85949256899767,-2144.7397305525374,-2478.599223121535,,
F7,100.0,-131.34571000002325,1817.2361762809307,2,single_plane;segmented_plane,2307.558769978117,2347.431264766725,2387.303759555449,79.74498957733158,2387.303759555449,2307.558769978117,,
F7,100.0,-128.68551400024444,1816.0081325647036,2,single_plane;segmented_plane,2307.434554564883,2345.19712775934,2382.9597009537974,75.52514638891444,2382.9597009537974,2307.434554564883,,
F7,100.0,-126.02531800046563,1815.0089246244115,2,single_plane;segmented_plane,2307.3289725205395,2342.98168776487,2378.6344030092005,71.30543048866093,2378.6344030092005,2307.3289725205395,,
F7,100.0,-123.3651219997555,1814.0097166837693,2,single_plane;segmented_plane,2307.2233904763125,2340.7662477698177,2374.3091050632065,67.08571458689403,2374.3091050632065,2307.2233904763125,,
F7,100.0,-120.7049259999767,1813.9171542507504,2,single_plane;segmented_plane,2307.191633690265,2338.624885190977,2370.0581366916886,62.86650300142355,2370.0581366916886,2307.191633690265,,
F7,100.0,-118.04473000019789,1814.8818333881816,2,single_plane;segmented_plane,2307.245964720845,2336.5699044701178,2365.8938442193903,58.64787949854508,2365.8938442193903,2307.245964720845,,
F7,100.0,-115.38453400041908,1817.570349541809,2,single_plane;segmented_plane,2307.440662313602,2334.6557697471,2361.8708771805977,54.43021486699581,2361.8708771805977,2307.440662313602,,
F7,100.0,-112.72433799970895,1821.5013347842505,2,single_plane;segmented_plane,2307.7365302104736,2332.8431508843787,2357.949771558284,50.21324134781025,2357.949771558284,2307.7365302104736,,
F7,100.0,-110.06414199993014,1824.1347893014747,2,single_plane;segmented_plane,2307.9267443093704,2330.924517353764,2353.922290398041,45.99554608867038,2353.922290398041,2307.9267443093704,,
F7,100.0,-107.40394600015134,1826.683730708666,2,single_plane;segmented_plane,2308.1100767749595,2328.9989786847727,2349.887880594586,41.77780381962657,2349.887880594586,2308.1100767749595,,
F7,100.0,-104.74375000037253,1830.2958214443704,2,single_plane;segmented_plane,2308.3799781067064,2327.1603045663796,2345.9406310261693,37.56065291946288,2345.9406310261693,2308.3799781067064,,
F7,100.0,-102.0835539996624,1833.236127262227,2,single_plane;segmented_plane,2308.595178130665,2325.266742301872,2341.9383064729627,33.34312834229786,2341.9383064729627,2308.595178130665,,
F7,100.0,-99.42335799988359,1835.4988898566744,2,single_plane;segmented_plane,2308.755207966082,2323.317821410368,2337.8804348546546,29.1252268885728,2337.8804348546546,2308.755207966082,,
F7,100.0,-96.76316200010478,1837.2978446202317,2,single_plane;segmented_plane,2308.877471406013,2321.331005128566,2333.784538851003,24.90706744499039,2333.784538851003,2308.877471406013,,
F7,100.0,-94.10296600032598,1837.052405928184,2,single_plane;segmented_plane,2308.8332663926994,2319.1771518043242,2329.5210372160655,20.68777082336601,2329.5210372160655,2308.8332663926994,,
F7,100.0,-91.44276999961585,1836.4844545014016,2,single_plane;segmented_plane,2308.7628001938574,2316.9969475963153,2325.2310949986568,16.46829480479937,2325.2310949986568,2308.7628001938574,,
F7,100.0,-88.78257399983704,1835.7403820171223,2,single_plane;segmented_plane,2308.6779930177145,2314.8023534286767,2320.926713839639,12.248720821924508,2320.926713839639,2308.6779930177145,,
F7,100.0,-86.12237800005823,1834.400115978855,2,single_plane;segmented_plane,2308.544639697997,2312.559047303279,2316.573454908561,8.028815210564062,2316.573454908561,2308.544639697997,,
F7,100.0,-83.46218200027943,1833.059849940588,2,single_plane;segmented_plane,2308.4112863780465,2310.3157411776483,2312.2201959773665,3.808909599320032,2312.2201959773665,2308.4112863780465,,
F7,100.0,-80.8019859995693,1831.719583901851,2,single_plane;segmented_plane,2307.8669370448915,2308.072435051552,2308.2779330582125,0.4109960133209824,2307.8669370448915,2308.2779330582125,,
F7,100.0,-78.14178999979049,1830.3793178635835,2,single_plane;segmented_plane,2303.5136781138135,2305.829128926038,2308.144579738262,4.630901624448597,2303.5136781138135,2308.144579738262,,
F7,100.0,-75.48159400001168,1829.1284033191905,2,single_plane;segmented_plane,2299.167744491715,2303.593123259023,2308.0185020263307,8.850757534615695,2299.167744491715,2308.0185020263307,,
F7,100.0,-72.82139800023288,1828.0813248062236,2,single_plane;segmented_plane,2294.8385219711345,2301.373772002291,2307.909022033564,13.070500062429346,2294.8385219711345,2307.909022033564,,
F7,100.0,-70.16120199952275,1827.0342462928893,2,single_plane;segmented_plane,2290.5092994490406,2299.1544207448605,2307.799542040797,17.290242591756396,2290.5092994490406,2307.799542040797,,
F7,100.0,-67.50100599974394,1826.749672143087,2,single_plane;segmented_plane,2286.2425893694162,2296.9973698605318,2307.7521503517637,21.509560982347462,2286.2425893694162,2307.7521503517637,,
F7,100.0,-64.84080999996513,1826.6947641480124,2,single_plane;segmented_plane,2281.9947080239654,2294.859083835501,2307.7234596469207,25.728751622955315,2281.9947080239654,2307.7234596469207,,
F7,100.0,-62.180614000186324,1826.8669587694171,2,single_plane;segmented_plane,2277.765445246012,2292.739353215671,2307.7132611853303,29.94781593931839,2277.765445246012,2307.7132611853303,,
F7,100.0,-59.520417999476194,1827.9069483504225,2,single_plane;segmented_plane,2273.6073269527406,2290.690525729209,2307.773724505678,34.16639755293727,2273.6073269527406,2307.773724505678,,
F7,100.0,-56.86022199969739,1828.9469379310635,2,single_plane;segmented_plane,2269.449208661099,2288.641698243562,2307.834187825909,38.38497916480992,2269.449208661099,2307.834187825909,,
F7,100.0,-54.20002599991858,1830.127652673828,2,single_plane;segmented_plane,2265.302627448691,2286.6043686985504,2307.9061099482933,42.60348249960225,2265.302627448691,2307.9061099482933,,
F7,100.0,-51.53983000013977,1831.733996628524,2,single_plane;segmented_plane,2261.190940621542,2284.6018151622266,2308.0126897029113,46.82174908136949,2261.190940621542,2308.0126897029113,,
F7,100.0,-48.879634000360966,1825.4582184458047,2,single_plane;segmented_plane,2256.433053302113,2281.955253319,2307.477453335887,51.044400033773854,2256.433053302113,2307.477453335887,,
F7,100.0,-46.219437999650836,1818.021702905983,2,single_plane;segmented_plane,2251.5800051806727,2279.2138535002014,2306.84770181973,55.26769663905725,2251.5800051806727,2306.84770181973,,
F7,100.0,-43.55924199987203,1805.4045214650068,2,single_plane;segmented_plane,2246.3022302172612,2276.04916769173,2305.796105166315,59.49387494905386,2246.3022302172612,2305.796105166315,,
F7,100.0,-40.89904600009322,1791.9872745140558,2,single_plane;segmented_plane,2240.958863434964,2272.8191125796875,2304.679361724411,63.72049828944728,2240.958863434964,2304.679361724411,,
F7,100.0,-38.238850000314415,1787.09755375659,2,single_plane;segmented_plane,2236.3146093446994,2270.285798473633,2304.2569876025664,67.94237825786695,2236.3146093446994,2304.2569876025664,,
F7,100.0,-35.578653999604285,1790.8447891857036,2,single_plane;segmented_plane,2232.3784393502865,2268.458166343509,2304.537893336732,72.15945398644544,2232.3784393502865,2304.537893336732,,
F7,100.0,-32.91845799982548,1801.7064841189815,2,single_plane;segmented_plane,2229.0255345181795,2267.2118206927553,2305.398106867331,76.3725723491516,2229.0255345181795,2305.398106867331,,
F7,100.0,-30.25826200004667,1807.6052395751897,2,single_plane;segmented_plane,2225.265752720763,2265.5599783755606,2305.8542040303582,80.58845130959526,2225.265752720763,2305.8542040303582,,
F7,100.0,-27.598066000267863,1805.472347912174,2,single_plane;segmented_plane,2220.84751191549,2263.2519108220004,2305.6563097283943,84.80879781290423,2220.84751191549,2305.6563097283943,,
F7,100.0,-24.937869999557734,1816.3704796751,2,single_plane;segmented_plane,2217.4975942847086,2262.008542239433,2306.5194901940413,89.02189590933267,2217.4975942847086,2306.5194901940413,,
F7,100.0,-22.277673999778926,1829.429384686941,2,single_plane;segmented_plane,2214.3248234582134,2260.9417195036076,2307.558615549002,93.23379209078848,2214.3248234582134,2307.558615549002,,
F7,100.0,-19.61747800000012,1842.4421568543455,2,single_plane;segmented_plane,2211.1482705200324,2259.871127486578,2308.593984453124,97.4457139330916,2211.1482705200324,2308.593984453124,,
F7,100.0,-16.957282000221312,1850.5324500414572,2,single_plane;segmented_plane,2207.5681576920906,2258.398344625719,2309.2285315592308,101.66037386714017,2207.5681576920906,2309.2285315592308,,
F7,100.0,-14.297085999511182,1858.47325668254,2,single_plane;segmented_plane,2203.9757894981885,2256.9133479748853,2309.850906451582,105.87511695339344,2203.9757894981885,2309.850906451582,,
F7,100.0,-11.636889999732375,1867.4618855080384,2,single_plane;segmented_plane,2200.469324974809,2255.513963572448,2310.558602169971,110.08927719516214,2200.469324974809,2310.558602169971,,
F7,100.0,-8.976693999953568,1877.021376371224,2,single_plane;segmented_plane,2197.009661468095,2254.1612214175984,2311.312781367218,114.30311989912298,2197.009661468095,2311.312781367218,,
F7,100.0,-6.316498000174761,1883.4471475525177,2,single_plane;segmented_plane,2193.293086032616,2252.5524388880003,2311.811791743501,118.51870571088511,2193.293086032616,2311.811791743501,,
F7,100.0,-3.656301999464631,1891.2714480682096,2,single_plane;segmented_plane,2189.691166309989,2251.057923111366,2312.4246799128596,122.73351360287052,2189.691166309989,2312.4246799128596,,
F7,100.0,-0.9961059996858239,1896.4728634561875,2,single_plane;segmented_plane,2185.8742144401185,2249.349104666733,2312.823994893348,126.94978045322932,2185.8742144401185,2312.823994893348,,
F7,100.0,1.6640900000929832,1894.4498422996217,2,single_plane;segmented_plane,2181.4649811551208,2244.5564623278333,2307.647943500546,126.18296234542504,2181.4649811551208,2307.647943500546,,
F7,100.0,4.32428599987179,1890.100417377092,2,single_plane;segmented_plane,2176.8650221705902,2238.0176124225836,2299.1702026746934,122.3051805041032,2176.8650221705902,2299.1702026746934,,
F7,100.0,6.98448200058192,1883.7216988669552,2,single_plane;segmented_plane,2172.0986954866676,2231.312959206756,2290.5272229269613,118.42852744029368,2172.0986954866676,2290.5272229269613,,
F7,100.0,9.644678000360727,1873.2021992697453,2,single_plane;segmented_plane,2166.992894899682,2224.269983727834,2281.5470725559862,114.55417765630408,2166.992894899682,2281.5470725559862,,
F7,100.0,12.304874000139534,1858.9112585366588,2,single_plane;segmented_plane,2161.57790002774,2216.9188628816046,2272.259825735353,110.68192570761312,2161.57790002774,2272.259825735353,,
F7,100.0,14.965069999918342,1846.93128453434,2,single_plane;segmented_plane,2156.3523652799195,2209.7565594306216,2263.1607535813237,106.8083883014042,2156.3523652799195,2263.1607535813237,,
F7,100.0,17.62526600062847,1838.002715291715,2,single_plane;segmented_plane,2151.376994030201,2202.84357081668,2254.310147603159,102.93315357295796,2151.376994030201,2254.310147603159,,
F7,100.0,20.28546200040728,1833.8004573814928,2,single_plane;segmented_plane,2146.789100247668,2196.316745183198,2245.8443901187275,99.05528987105936,2146.789100247668,2245.8443901187275,,
F7,100.0,22.945658000186086,1835.9384325303151,2,single_plane;segmented_plane,2142.7209981727647,2190.3079479038715,2237.894897635095,95.17389946233016,2142.7209981727647,2237.894897635095,,
F7,100.0,25.605853999964893,1842.5521664004225,2,single_plane;segmented_plane,2139.019832493621,2184.664842217113,2230.309851940605,91.29001944698392,2139.019832493621,2230.309851940605,,
F7,100.0,28.2660499997437,1856.1355001637053,2,single_plane;segmented_plane,2135.890055940952,2179.5911872631405,2223.2923185853288,87.4022626443766,2135.890055940952,2223.2923185853288,,
F7,100.0,30.92624600045383,1880.847325734841,2,single_plane;segmented_plane,2133.672627198859,2175.426785049378,2217.1809428998968,83.50831570103765,2133.672627198859,2217.1809428998968,,
F7,100.0,33.58644200023264,1900.707805081633,2,single_plane;segmented_plane,2131.0574702493614,2170.8660038912203,2210.6745375330793,79.61706728371792,2131.0574702493614,2210.6745375330793,,
F7,100.0,36.246638000011444,1909.3200558473857,2,single_plane;segmented_plane,2127.5201491010375,2165.3861869052052,2203.2522247092566,75.73207560821902,2127.5201491010375,2203.2522247092566,,
F7,100.0,38.90683399979025,1909.5170828757427,2,single_plane;segmented_plane,2123.292922159657,2159.218804578297,2195.144686997053,71.85176483739633,2123.292922159657,2195.144686997053,,
F7,100.0,41.56703000050038,1908.3626359835127,2,single_plane;segmented_plane,2118.9548972493503,2152.9410001555225,2186.9271030616947,67.97220581234433,2118.9548972493503,2186.9271030616947,,
F7,100.0,44.22722600027919,1906.589255556579,2,single_plane;segmented_plane,2114.5661302753724,2146.612625808222,2178.6591213409556,64.09299106558319,2114.5661302753724,2178.6591213409556,,
F7,100.0,46.887422000057995,1907.798086860244,2,single_plane;segmented_plane,2110.4218541446608,2140.527912887861,2170.6339716310613,60.21211748640053,2110.4218541446608,2170.6339716310613,,
F7,100.0,49.5476179998368,1909.6899499667843,2,single_plane;segmented_plane,2106.3335750513943,2134.4990070392378,2162.664439026965,56.33086397557054,2106.3335750513943,2162.664439026965,,
F7,100.0,52.20781400054693,1911.099842025082,2,single_plane;segmented_plane,2102.20578249509,2128.4307217733003,2154.6556610516272,52.44987855653744,2102.20578249509,2154.6556610516272,,
F7,100.0,54.86801000032574,1907.018518811081,2,single_plane;segmented_plane,2097.627803309122,2121.913777101785,2146.199750894564,48.5719475854421,2097.627803309122,2146.199750894564,,
F7,100.0,57.52820600010455,1902.8543714436823,2,single_plane;segmented_plane,2093.0430339454906,2115.3900652879383,2137.737096630386,44.69406268489547,2093.0430339454906,2137.737096630386,,
F7,100.0,60.188401999883354,1884.45494417814,2,single_plane;segmented_plane,2087.2912127753953,2107.703260800801,2128.115308826207,40.82409605081193,2087.2912127753953,2128.115308826207,,
F7,100.0,62.84859800059348,1868.322551019617,2,single_plane;segmented_plane,2081.7252499972237,2100.201684194617,2118.6781183921266,36.95286839490291,2081.7252499972237,2118.6781183921266,,
F7,100.0,65.50879400037229,1861.741751948268,2,single_plane;segmented_plane,2076.9423561318545,2093.480520001147,2110.018683870323,33.076327738468535,2076.9423561318545,2110.018683870323,,
F7,100.0,68.1689900001511,1851.5763097539516,2,single_plane;segmented_plane,2071.865582254366,2086.4664727605414,2101.067363266833,29.20178101246711,2071.865582254366,2101.067363266833,,
F7,100.0,70.8291859999299,1840.4799664704328,2,single_plane;segmented_plane,2066.7124902567593,2079.3763663034188,2092.040242350078,25.32775209331885,2066.7124902567593,2092.040242350078,,
F7,100.0,73.48938200064003,1829.79201038592,2,single_plane;segmented_plane,2061.592879090109,2072.3196270952467,2083.046375100501,21.453496010391973,2061.592879090109,2083.046375100501,,
F7,100.0,76.14957800041884,1823.7747085864887,2,single_plane;segmented_plane,2056.8561824554345,2065.644503411837,2074.4328243682394,17.576641912804917,2056.8561824554345,2074.4328243682394,,
F7,100.0,78.80977400019765,1822.4506590771311,2,single_plane;segmented_plane,2052.504253005027,2059.352841619635,2066.2014302343596,13.697177229332738,2052.504253005027,2066.2014302343596,,
F7,100.0,81.46996999997646,1822.225345215624,2,single_plane;segmented_plane,2048.24240126519,2053.150951956399,2058.059502647491,9.817101382301187,2048.24240126519,2058.059502647491,,
F7,100.0,84.13016600068659,1826.1915946766396,2,single_plane;segmented_plane,2044.3241867113393,2047.2915337157901,2050.2588807201246,5.9346940087853,2044.3241867113393,2050.2588807201246,,
F7,100.0,86.7903620004654,1831.448266554709,2,single_plane;segmented_plane,2040.511764937546,2041.5375493618194,2042.5633337862091,2.0515688486630097,2040.511764937546,2042.5633337862091,,
F7,100.0,89.4505580002442,1833.149348410299,2,single_plane;segmented_plane,2034.57826647209,2035.4930557426997,2036.4078450134257,1.8295785413356496,2036.4078450134257,2034.57826647209,,
F7,100.0,92.11075400002301,1830.7926984003016,2,single_plane;segmented_plane,2026.2627909654984,2029.1170253899181,2031.9712598143378,5.708468848839402,2031.9712598143378,2026.2627909654984,,
F7,100.0,94.77095000073314,1824.0914698277963,2,single_plane;segmented_plane,2017.5935502499342,2022.3860215091845,2027.1784927684348,9.584942518500611,2027.1784927684348,2017.5935502499342,,
F7,100.0,97.43114600051194,1815.5470333440007,2,single_plane;segmented_plane,2008.7742229826981,2015.5044184410945,2022.2346138993744,13.46039091667626,2022.2346138993744,2008.7742229826981,,
F7,100.0,100.09134200029075,1811.575713377671,2,single_plane;segmented_plane,2000.3272700400557,2008.9964615780627,2017.6656531160697,17.338383076013997,2017.6656531160697,2000.3272700400557,,
F7,100.0,102.75153800006956,1806.2725578689729,2,single_plane;segmented_plane,1991.7718699675752,2002.3796871736413,2012.9875043797074,21.215634412132204,2012.9875043797074,1991.7718699675752,,
F7,100.0,105.41173400077969,1801.9656982421875,2,single_plane;segmented_plane,1983.2975950954715,1995.8443150611129,2008.3910350268707,25.09343993139919,2008.3910350268707,1983.2975950954715,,
F7,100.0,108.0719300005585,1801.9656982421875,2,single_plane;segmented_plane,1975.1740140992915,1989.6608346530702,2004.1476552068489,28.97364110755734,2004.1476552068489,1975.1740140992915,,
F7,100.0,110.7321260003373,1801.9656982421875,2,single_plane;segmented_plane,1967.0504331033444,1983.477354245144,1999.9042753869435,32.85384228359908,1999.9042753869435,1967.0504331033444,,
F7,100.0,113.39232200011611,1801.9656982421875,2,single_plane;segmented_plane,1958.9268521071644,1977.2938738369849,1995.6608955669217,36.73404345975723,1995.6608955669217,1958.9268521071644,,
F7,100.0,116.05251799989492,1801.9656982421875,2,single_plane;segmented_plane,1950.803271111101,1971.1103934289422,1991.4175157468999,40.61424463579897,1991.4175157468999,1950.803271111101,,
F7,100.0,118.71271400060505,1801.9656982421875,2,single_plane;segmented_plane,1942.679690112127,1964.926913018804,1987.174135925481,44.494445813354105,1987.174135925481,1942.679690112127,,
F7,100.0,121.37291000038385,1801.9656982421875,2,single_plane;segmented_plane,1934.5561091161799,1958.7434326107614,1982.9307561054593,48.37464698927943,1982.9307561054593,1934.5561091161799,,
F7,100.0,124.03310600016266,1801.9656982421875,2,single_plane;segmented_plane,1926.43252812,1952.5599522027187,1978.687376285554,52.254848165554,1978.687376285554,1926.43252812,,
F7,100.0,126.69330199994147,1801.9656982421875,2,single_plane;segmented_plane,1918.3089471239364,1946.376471794676,1974.443996465532,56.13504934159573,1974.443996465532,1918.3089471239364,,
F7,100.0,129.3534980006516,1801.9656982421875,2,single_plane;segmented_plane,1910.1853661249625,1940.192991384538,1970.2006166441133,60.01525051915087,1970.2006166441133,1910.1853661249625,,
F7,100.0,132.0136940004304,1801.9656982421875,2,single_plane;segmented_plane,1902.0617851290153,1934.0095109764952,1965.9572368240915,63.89545169507619,1965.9572368240915,1902.0617851290153,,
F7,100.0,134.6738900002092,1801.9656982421875,2,single_plane;segmented_plane,1893.9382041328354,1927.8260305684526,1961.7138570040697,67.77565287123434,1961.7138570040697,1893.9382041328354,,
F7,100.0,137.33408599998802,1801.9656982421875,2,single_plane;segmented_plane,1885.8146231367718,1921.6425501604099,1957.4704771841643,71.6558540473925,1957.4704771841643,1885.8146231367718,,
F7,100.0,139.99428200069815,1801.9656982421875,2,single_plane;segmented_plane,1877.691042137798,1915.4590697502717,1953.2270973626291,75.53605522483122,1953.2270973626291,1877.691042137798,,
F7,100.0,142.65447800047696,1801.9656982421875,2,single_plane;segmented_plane,1869.5674611417344,1909.275589342229,1948.9837175427238,79.41625640098937,1948.9837175427238,1869.5674611417344,,
F7,100.0,145.31467400025576,1801.9656982421875,2,single_plane;segmented_plane,1861.4438801456708,1903.0921089341864,1944.740337722702,83.2964575770311,1944.740337722702,1861.4438801456708,,
F7,100.0,147.97487000003457,1801.9656982421875,2,single_plane;segmented_plane,1853.3202991496073,1896.9086285261437,1940.4969579027966,87.17665875318926,1940.4969579027966,1853.3202991496073,,
F7,100.0,150.6350660007447,1801.9656982421875,2,single_plane;segmented_plane,1845.1967181506334,1890.7251481160056,1936.2535780812614,91.05685993062798,1936.2535780812614,1845.1967181506334,,
F7,100.0,153.2952620005235,1801.9656982421875,2,single_plane;segmented_plane,1837.0731371545698,1884.541667707963,1932.010198261356,94.93706110678612,1932.010198261356,1837.0731371545698,,
F7,100.0,155.95545800030231,1801.9656982421875,2,single_plane;segmented_plane,1828.9495561585063,1878.3581872999202,1927.7668184413342,98.81726228282788,1927.7668184413342,1828.9495561585063,,
F7,100.0,158.61565400008112,1801.9656982421875,2,single_plane;segmented_plane,1820.8259751624428,1872.1747068918776,1923.5234386213124,102.6974634588696,1923.5234386213124,1820.8259751624428,,
F7,100.0,161.27585000079125,1801.9656982421875,2,single_plane;segmented_plane,1812.7023941634689,1865.9912264817394,1919.2800587998936,106.57766463642474,1919.2800587998936,1812.7023941634689,,
F7,100.0,163.93604600057006,1801.9656982421875,2,single_plane;segmented_plane,1804.5788131674053,1859.8077460736968,1915.0366789798718,110.45786581246648,1915.0366789798718,1804.5788131674053,,
F7,100.0,166.59624200034887,1801.9656982421875,2,single_plane;segmented_plane,1796.4552321713418,1853.624265665654,1910.7932991599664,114.33806698862465,1910.7932991599664,1796.4552321713418,,
F7,100.0,169.25643800012767,1801.9656982421875,2,single_plane;segmented_plane,1788.3316511752782,1847.4407852576114,1906.5499193399446,118.21826816466636,1906.5499193399446,1788.3316511752782,,
F7,100.0,171.9166340008378,1801.9656982421875,2,single_plane;segmented_plane,1780.2080701763043,1841.2573048474733,1902.3065395185258,122.0984693422215,1902.3065395185258,1780.2080701763043,,
F7,100.0,174.5768300006166,1801.9656982421875,2,single_plane;segmented_plane,1772.0844891802408,1835.0738244394306,1898.063159698504,125.97867051826324,1898.063159698504,1772.0844891802408,,
F7,100.0,177.23702600039542,1801.9656982421875,2,single_plane;segmented_plane,1763.9609081841772,1828.890344031388,1893.8197798784822,129.85887169430498,1893.8197798784822,1763.9609081841772,,
F7,100.0,179.89722200017422,1801.9656982421875,2,single_plane;segmented_plane,1755.8373271881137,1822.7068636233453,1889.5764000585768,133.73907287046313,1889.5764000585768,1755.8373271881137,,
F7,100.0,182.55741800088435,1801.9656982421875,2,single_plane;segmented_plane,1747.7137461891398,1816.5233832130907,1885.3330202370416,137.61927404790185,1885.3330202370416,1747.7137461891398,,
F7,100.0,185.21761400066316,1801.9656982421875,2,single_plane;segmented_plane,1739.5901651930762,1810.3399028051645,1881.0896404171363,141.49947522406,1881.0896404171363,1739.5901651930762,,
F7,100.0,187.87781000044197,1801.9656982421875,2,single_plane;segmented_plane,1731.4665841970127,1804.1564223971218,1876.8462605971145,145.37967640010174,1876.8462605971145,1731.4665841970127,,
F7,200.0,-131.34571000002325,1817.2361762809307,2,single_plane;segmented_plane,2299.4160882176366,2339.260770885041,2379.105453552329,79.68936533469241,2379.105453552329,2299.4160882176366,,
F7,200.0,-128.68551400024444,1816.0081325647036,2,single_plane;segmented_plane,2299.2918728044024,2337.02663387754,2374.761394950561,75.46952214615885,2374.761394950561,2299.2918728044024,,
F7,200.0,-126.02531800046563,1815.0089246244115,2,single_plane;segmented_plane,2299.186290760059,2334.81119388307,2370.4360970060807,71.24980624602176,2370.4360970060807,2299.186290760059,,
F7,200.0,-123.3651219997555,1814.0097166837693,2,single_plane;segmented_plane,2299.0807087157154,2332.595753887901,2366.1107990599703,67.03009034425486,2366.1107990599703,2299.0807087157154,,
F7,200.0,-120.7049259999767,1813.9171542507504,2,single_plane;segmented_plane,2299.048951929668,2330.45439130906,2361.8598306884523,62.81087875878438,2361.8598306884523,2299.048951929668,,
F7,200.0,-118.04473000019789,1814.8818333881816,2,single_plane;segmented_plane,2299.1032829603646,2328.3994105883176,2357.6955382162705,58.59225525590591,2357.6955382162705,2299.1032829603646,,
F7,200.0,-115.38453400041908,1817.570349541809,2,single_plane;segmented_plane,2299.2979805531213,2326.4852758652996,2353.672571177478,54.37459062435664,2353.672571177478,2299.2979805531213,,
F7,200.0,-112.72433799970895,1821.5013347842505,2,single_plane;segmented_plane,2299.5938484498765,2324.672657002462,2349.751465555164,50.1576171052875,2349.751465555164,2299.5938484498765,,
F7,200.0,-110.06414199993014,1824.1347893014747,2,single_plane;segmented_plane,2299.78406254889,2322.754023471847,2345.723984394921,45.93992184603121,2345.723984394921,2299.78406254889,,
F7,200.0,-107.40394600015134,1826.683730708666,2,single_plane;segmented_plane,2299.9673950143624,2320.828484802856,2341.68957459135,41.7221795769874,2341.68957459135,2299.9673950143624,,
F7,200.0,-104.74375000037253,1830.2958214443704,2,single_plane;segmented_plane,2300.237296346226,2318.9898106845794,2337.742325022933,37.5050286767073,2337.742325022933,2300.237296346226,,
F7,200.0,-102.0835539996624,1833.236127262227,2,single_plane;segmented_plane,2300.4524963701842,2317.0962484199554,2333.740000469843,33.28750409965869,2333.740000469843,2300.4524963701842,,
F7,200.0,-99.42335799988359,1835.4988898566744,2,single_plane;segmented_plane,2300.612526205601,2315.147327528568,2329.682128851535,29.069602645933628,2329.682128851535,2300.612526205601,,
F7,200.0,-96.76316200010478,1837.2978446202317,2,single_plane;segmented_plane,2300.7347896454157,2313.1605112466495,2325.5862328478834,24.851443202467635,2325.5862328478834,2300.7347896454157,,
F7,200.0,-94.10296600032598,1837.052405928184,2,single_plane;segmented_plane,2300.690584632219,2311.0066579226404,2321.3227312129457,20.63214658072684,2321.3227312129457,2300.690584632219,,
F7,200.0,-91.44276999961585,1836.4844545014016,2,single_plane;segmented_plane,2300.620118433377,2308.8264537143987,2317.032788995537,16.4126705621602,2317.032788995537,2300.620118433377,,
F7,200.0,-88.78257399983704,1835.7403820171223,2,single_plane;segmented_plane,2300.535311257234,2306.63185954676,2312.7284078364028,12.193096579168923,2312.7284078364028,2300.535311257234,,
F7,200.0,-86.12237800005823,1834.400115978855,2,single_plane;segmented_plane,2300.4019579374,2304.3885534213623,2308.3751489053247,7.973190967924893,2308.3751489053247,2300.4019579374,,
F7,200.0,-83.46218200027943,1833.059849940588,2,single_plane;segmented_plane,2300.268604617566,2302.1452472959645,2304.0218899742467,3.753285356680863,2304.0218899742467,2300.268604617566,,
F7,200.0,-80.8019859995693,1831.719583901851,2,single_plane;segmented_plane,2299.6686310417717,2299.901941169752,2300.135251297732,0.4666202559601515,2299.6686310417717,2300.135251297732,,
F7,200.0,-78.14178999979049,1830.3793178635835,2,single_plane;segmented_plane,2295.3153721105773,2297.6586350442376,2300.0018979777815,4.686525867204182,2295.3153721105773,2300.0018979777815,,
F7,200.0,-75.48159400001168,1829.1284033191905,2,single_plane;segmented_plane,2290.969438488595,2295.422629377106,2299.8758202657336,8.90638177713845,2290.969438488595,2299.8758202657336,,
F7,200.0,-72.82139800023288,1828.0813248062236,2,single_plane;segmented_plane,2286.6402159678983,2293.2032781203743,2299.7663402729668,13.126124305068515,2286.6402159678983,2299.7663402729668,,
F7,200.0,-70.16120199952275,1827.0342462928893,2,single_plane;segmented_plane,2282.3109934459208,2290.9839268631767,2299.6568602803163,17.345866834395565,2282.3109934459208,2299.6568602803163,,
F7,200.0,-67.50100599974394,1826.749672143087,2,single_plane;segmented_plane,2278.0442833662964,2288.826875978848,2299.609468591283,21.565185224986635,2278.0442833662964,2299.609468591283,,
F7,200.0,-64.84080999996513,1826.6947641480124,2,single_plane;segmented_plane,2273.7964020208456,2286.6885899535846,2299.58077788644,25.784375865594484,2273.7964020208456,2299.58077788644,,
F7,200.0,-62.180614000186324,1826.8669587694171,2,single_plane;segmented_plane,2269.567139242892,2284.568859333871,2299.5705794247333,30.003440181841142,2269.567139242892,2299.5705794247333,,
F7,200.0,-59.520417999476194,1827.9069483504225,2,single_plane;segmented_plane,2265.4090209496208,2282.520031847409,2299.631042745197,34.22202179557644,2265.4090209496208,2299.631042745197,,
