scenario_id,seed,n_points,n_mc,n_competing_faults,minimum_base_spacing,curvature_rms,amplitude_median,dip_base_control,dip_y_variation_control,dip_depth_variation_control,ore_scatter_scale,perturbation_scale,baseline_accuracy,DSI_2D,DSI_3D,distance_diff_2D,distance_diff_3D,normalized_margin_2D,normalized_margin_3D,reversal_probability,binary_reversal_label,point_level_reattribution_probability,generator
OOD_0496,2018128061,60,50,5,145.49502445073685,74.0231662786771,70.14264039128932,67.36918719711502,-5.681356334995127,-3.5366033470749887,70.0,120.0,0.8833333333333333,0.9686144728614023,4.15834437422347,-1.51968143276315,120.48049206521492,-0.016036844435784566,0.612089970355439,0.92,1,0.262,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0497,2136553035,60,50,5,246.14766432723835,82.55702627912859,50.58348136722179,66.58531828595261,3.5307955617729156,-2.978890040437827,15.0,25.0,0.9833333333333333,1.2869488090529817,25.31212372209719,21.57159183950033,182.20783032416333,0.12543481958817687,0.9239889255927322,0.12,1,0.023,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0498,742395692,60,50,5,250.65767906235936,83.53977272910178,38.92939984854554,67.27254492540509,-1.6834618672743211,6.717835982383768,15.0,25.0,1.0,2.217575153508193,31.593250033965298,102.3420748872972,218.17030464409228,0.37822491705216543,0.9385826447903723,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0499,242902769,60,50,2,707.0302636901362,101.96277558810722,57.5740472745748,77.54414999539281,0.885590460201966,4.940510973012698,70.0,60.0,1.0,11.690115711078814,19.912169162789255,577.1544265777209,604.0777019874116,0.8423944974090725,0.9041179852148202,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0500,52364023,60,50,5,327.2910015855591,112.83321376083448,57.9876175545335,52.12143778813011,-7.493214693031744,-3.2133413366288597,15.0,120.0,1.0,1.0444652416951479,29.179460880274547,8.54345072124427,217.10477900529753,0.021480837123562756,0.933728018795708,0.4,1,0.14066666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0501,1467951139,60,50,1,1407.8856790036318,91.38206506886895,43.68605299916214,65.28629128052268,-5.430984381135584,-6.360129677941146,35.0,10.0,1.0,14.249367513413983,83.39923311907079,1115.8362977457016,1197.740704546594,0.868846337232446,0.9762998228594753,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0502,1578358717,60,50,4,353.2424619306564,99.59171952439644,45.45054336819124,67.63701428776923,0.9057357416818057,-1.4093786098531496,110.0,120.0,0.8666666666666667,3.0513148316205734,4.161310525873071,189.6394948623594,231.15756046463656,0.5063256437916701,0.6122454036151573,0.94,1,0.16899999999999998,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0503,2070354767,60,50,4,262.0908383609175,78.92007051364544,65.23576331459267,72.79410199217426,3.745119265328725,-4.5820564352667095,70.0,120.0,1.0,3.7828757312954346,5.584072141508759,135.13163403773632,180.46940217774815,0.5813124223228261,0.6961809845990321,0.44,1,0.15433333333333332,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0504,1539093562,60,50,2,1072.9884964214716,94.5758384744869,58.85219076018144,61.64651719837022,-3.0746868933677307,2.468096463818817,35.0,60.0,1.0,6.517141501186359,42.9715262245907,611.3112516831616,718.2037910983775,0.7338705670036167,0.9543571940278179,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0505,1626988215,60,50,3,288.16065131881794,88.55274305431057,47.32425640296614,67.02340065211406,5.174724258542485,1.097474763921607,70.0,10.0,0.9833333333333333,2.604353668242041,5.293717367030236,120.51443673226615,229.43642715403874,0.44511363573897345,0.6822227449489083,0.0,0,0.016666666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0506,1870639607,60,50,4,219.69587502549035,74.39956478853357,65.87839661450948,76.77933245951013,-1.9151811385085686,-1.587973755018039,70.0,120.0,0.9666666666666667,2.9948988806874777,5.384862340592461,92.68515588875374,205.55394664289665,0.4992892115321721,0.6862768366865495,0.62,1,0.14699999999999996,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0507,2044654496,60,50,2,173.34088963707293,88.39901974928658,76.37767442664665,63.05883077846775,-7.916786852389888,-2.2022712179385735,35.0,60.0,0.9666666666666667,0.9100633504963953,7.790898153064331,-11.122350313741961,139.38104517288224,-0.047150298381107764,0.7724918427779002,0.52,1,0.09366666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0508,483197278,60,50,3,509.32550070216416,76.74926943590357,47.02491711391151,61.19940458314891,-0.3945743680850118,5.743285251742449,70.0,25.0,1.0,4.053131738415374,10.747495683222688,338.58202699141884,408.5850668237347,0.6042057060973045,0.8297509482405068,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0509,276410861,60,50,5,375.2224951260828,80.57028111901681,41.314391835462445,56.4275371927253,-5.947151918014033,5.945238332899777,15.0,25.0,1.0,1.783004286657372,40.46733549318104,91.08833996288877,277.7125610069847,0.2813457520791378,0.9517318825682811,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0510,806201726,60,50,3,173.23293346622046,54.77549772757166,48.42070799818543,74.22864987059789,-9.383770371862072,-6.8023811339305205,110.0,10.0,0.8,1.8007298416397606,2.8019276622155607,62.35446136674103,114.24320167533344,0.2834942062399025,0.47153091058229163,1.0,1,0.212,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0511,1460363901,60,50,4,522.4883601365912,82.48909668144167,83.64089075794824,78.35643104171305,-3.515237686600412,-6.844172740562241,110.0,120.0,1.0,5.74023433167973,6.21179014338597,354.31082936171634,406.85810315040226,0.7029719103642502,0.7225979553004744,0.34,1,0.05466666666666667,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0512,1083366956,60,50,1,181.77664818837346,73.31105768379503,38.96261340570267,77.9892071090138,-4.314335949637753,2.9557642592355258,110.0,25.0,0.8833333333333333,1.1743328397229178,2.7610141725705324,9.76212385539824,157.5755400628284,0.08017392098013551,0.46750410937336206,1.0,1,0.11900000000000001,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0513,1217228044,60,50,3,1605.2973220578685,71.76840022619425,50.088755080488674,54.42641406780602,-2.2473007999360117,5.920203307481195,15.0,25.0,1.0,9.699971562551143,187.33160866858134,1135.6291908102612,1208.279811477209,0.8130835612349588,0.9893804305644953,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0514,197884401,60,50,2,755.5303261519432,30.119007643592134,19.783284529934527,75.50137126467814,2.710518607580216,5.441368076063728,70.0,120.0,1.0,9.00254808988925,15.434274567977244,618.5969501152334,670.4999386331522,0.7998669464917262,0.8781699866003798,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0515,633457591,60,50,1,218.05043234799564,82.44153848146047,60.249346120651126,78.4842672871581,-4.770786802361499,6.395533598821498,15.0,10.0,1.0,5.028016827606069,30.983769263698697,122.5078749462505,235.48605626650357,0.6682048534634407,0.937466483542791,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0516,649568808,60,50,2,1499.7240700869768,69.32127559692157,69.27505904454301,69.01451968984712,6.6191896914773665,4.105474391665863,15.0,10.0,1.0,14.98348369170244,115.17957771871453,1186.137116429676,1222.660029276613,0.8748675697723447,0.9827641866598942,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0517,418997652,60,50,1,1015.3954072996247,48.71170203567637,38.44749556443934,62.16739524994818,-6.238366421721215,1.7912673972579647,35.0,10.0,1.0,6.6837707069559436,54.40962782631721,693.6959483488346,821.8411272478781,0.7397096402825523,0.9638987774439252,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0518,1444420515,60,50,1,533.7940443520072,50.880777174945145,29.720524920073142,65.72529542954938,3.070221450687505,-4.29350420694203,35.0,60.0,1.0,4.364808828563573,23.27894699352889,306.0757727983536,439.3548554628905,0.6271994609129486,0.9175443884792134,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0519,792783350,60,50,3,239.07706246470207,78.1328366255304,39.69715958889575,75.95909633622324,-6.92951263268151,4.764318673423196,70.0,60.0,0.9833333333333333,3.153430712261232,4.014887739141008,108.36809508280959,182.10085188199125,0.5184404864894101,0.6009472881700613,0.44,1,0.07266666666666667,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0520,535491289,60,50,3,940.603687500949,66.22004348469231,35.47283531325761,74.43341233632151,-7.0169684739332405,-6.3441462645450954,110.0,10.0,1.0,9.638500140701462,12.569774056894097,763.8733896291851,786.7853090812389,0.812000211342421,0.8526133679714853,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0521,2042362747,60,50,5,917.9014989355092,58.48630777723075,42.6597418612173,76.14197416090472,-2.032644317967838,1.5155527927199444,70.0,60.0,1.0,12.470563542197539,15.758128585573274,782.1406287684437,822.5040577396853,0.8515237870603388,0.8806111637693734,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0522,993957309,60,50,2,1000.1491690412787,111.80370770038529,63.93615779107229,68.07823081476745,-7.39067325780942,-7.69365314780601,110.0,60.0,1.0,9.084471646799676,12.28931719857081,689.1081729935531,705.1654178451397,0.8016681279898416,0.8494831512962315,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0523,1463482531,60,50,2,462.097086501789,95.80967658495989,45.87975266306365,66.04876041261072,-6.684944379358897,-4.832656006721942,70.0,10.0,1.0,4.655658320510236,9.47615152325203,280.5835415191376,371.03424110735375,0.6460414951836223,0.8089964229868778,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0524,1901029539,60,50,2,146.82184451969863,63.44584159703303,68.3975089709031,51.34691611528628,5.005720662369928,-0.46018253547806864,70.0,10.0,0.7666666666666667,0.5210178673781185,1.868114589134241,-89.19241507104161,33.16294329768847,-0.31503069895672586,0.30267133849431166,1.0,1,0.23333333333333334,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0525,1480461857,60,50,2,650.4524931424959,81.36471809175019,55.837340662498285,48.26046167607653,2.550234163975876,-2.5525312428641147,70.0,120.0,1.0,2.0355007694110325,11.92355266190651,161.2451779616423,386.4982681554783,0.34112125553011674,0.845242729152405,0.06,1,0.010333333333333333,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0526,1166935476,60,50,1,1453.0574679809035,109.05625957197633,52.33069182775964,72.56476069376194,-5.227186832463331,-5.46034606208312,15.0,10.0,1.0,16.11513488805925,131.55445780175125,1116.0003406767528,1152.9483409633594,0.8831087205944135,0.9848886887901662,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0527,1404528403,60,50,1,1614.7408400450372,19.400717276315095,20.553281158695142,74.0053566481601,-3.3877260010654116,-0.6194465801175877,110.0,25.0,1.0,21.770144131900047,21.33693821208567,1494.922082970556,1503.541258111731,0.9121656538028633,0.9104531458315731,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0528,449926378,60,50,1,1057.7418554761289,20.28324784826611,54.7583182462124,64.71948484453992,-0.9341477256097654,-2.2229851918046837,15.0,120.0,1.0,7.715184855812437,92.37829849498911,710.3643228371477,822.38975597218,0.7705153967999772,0.9785804454801983,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0529,824951835,60,50,5,202.4020127156163,88.5119809033775,40.34428402055461,62.43040684481818,3.045144055315747,-4.246160119989513,110.0,25.0,0.85,1.3255128084071315,3.0752400410240686,29.482743951352617,142.83506334878803,0.13744715087938092,0.5092296511482769,1.0,1,0.148,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0530,438394546,60,50,4,305.4658153356776,69.30212228418634,43.60078107270581,62.084102809881614,-0.6866425108651981,7.671758960997849,35.0,10.0,1.0,2.15995040456606,17.40693755690328,103.79529585993842,237.6621309140519,0.36692673080773597,0.891175506326519,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0531,439854755,60,50,4,165.59378273235856,67.94125998216029,34.338829822712,77.12315074155846,9.269161541245595,-6.471924017538438,70.0,10.0,0.8666666666666667,1.2617490916514686,4.071999168588665,18.370361989990784,132.56620900668554,0.11044432285272004,0.6055313225339173,1.0,1,0.13399999999999998,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0532,986057603,60,50,1,1036.982878958603,43.841549910956616,73.3364546156836,78.06751823433983,6.84261414993837,4.597139178610854,35.0,25.0,1.0,24.825338002337617,42.165210333046375,814.0798626214767,809.9501074894335,0.9225558776778005,0.9536652104004695,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0533,1356928315,60,50,2,721.5165090434132,90.44553677253633,47.54123480412787,78.16696067609843,-8.22761930257462,1.1066510769456706,15.0,120.0,1.0,14.677529985383437,51.93865651706284,556.5316069089325,622.6675353243902,0.8724288804665341,0.9621766095503707,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0534,1107648108,60,50,4,1224.105413107286,69.06676496065452,50.15357758887073,58.158823798257885,-2.510714489054841,-2.3236227441299313,110.0,25.0,1.0,6.640106049585036,14.983371263740015,718.8876921124531,758.5277094704352,0.7381065388573058,0.8747790302388916,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0535,260328879,60,50,4,174.9637811836385,98.48568915403597,62.21170611464035,72.85481869333303,4.847322305929179,3.5753449116140104,35.0,25.0,0.9333333333333333,1.5183212306796796,6.170789242902517,30.434053528482824,112.8132282611542,0.2058201214403016,0.7210726301759449,0.56,1,0.08,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0536,1156489401,60,50,2,491.1116542125816,88.81976018288316,17.486785129006385,50.08911555740991,4.757879883065762,-7.325483982425649,70.0,120.0,1.0,1.9388948473763032,11.38441746001661,166.64013387647705,364.28805244824946,0.31947033742792097,0.8385012793191858,0.1,1,0.023000000000000007,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0537,977350190,60,50,5,454.0440798310033,85.69766610592869,58.17299652930653,79.41667171095796,1.4652455923411782,-5.876266832237011,35.0,120.0,1.0,7.171494532107134,17.62009019793107,261.984823462853,324.01404625153407,0.7548173305300023,0.8925876595426937,0.06,1,0.016,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0538,751685870,60,50,2,781.6040676693235,44.996836128751916,31.572658880955167,49.328405720668655,-3.7738655509441354,5.936313254103137,70.0,10.0,1.0,3.4351257299239775,17.93695590778532,417.242524436397,596.3482420484862,0.549032684672475,0.8943807502682246,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0539,1219901333,60,50,4,218.90885903387738,77.38874424914187,50.321333434888956,48.53813047404664,8.05642793871889,-2.808920261139356,110.0,120.0,0.5833333333333334,0.2311018635935863,1.605233380092351,-178.22459475702675,22.141419924680093,-0.6246237818852346,0.23231376196616493,0.98,1,0.46166666666666667,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0540,1803303749,60,50,4,489.35542163419484,65.68170439797906,35.18106722715139,69.92626614028228,-3.620244116777906,5.012414331757299,15.0,25.0,1.0,4.736654932426427,49.62459159059141,237.99593600465,389.373684436753,0.6513499298831917,0.9604919843326669,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0541,1804469934,60,50,2,1267.4339186972759,85.19161206737498,26.696036038080653,62.45564185279137,9.39306803447176,2.61190117510486,15.0,25.0,1.0,11.579446447731534,121.68918144496818,1003.6133405804926,1008.2384785850084,0.8409967991516822,0.9836981929038573,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0542,1846511928,60,50,1,472.4516938354715,101.43805982635972,52.71666561610495,68.63336768110597,-8.873023523389627,-6.2088783616358185,110.0,10.0,0.9833333333333333,4.9019088386488985,5.803739876282517,299.7832207570315,330.68021344500164,0.6610647826160407,0.706043336382649,0.0,0,0.016666666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0543,353294954,60,50,3,205.97942996853806,84.84908420645952,45.96082882540027,55.25970573763221,-1.6127236200555153,-7.90253457170448,35.0,25.0,0.8833333333333333,0.33523220819309757,5.514630298496861,-118.93572890735847,71.29294721136446,-0.49799161573475764,0.6928701324076572,0.86,1,0.147,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0544,643300897,60,50,3,934.8583617783041,70.21188153511702,54.313601975621374,78.31874503083432,1.7605171229412981,3.2213583189364563,15.0,60.0,1.0,18.90526077107399,82.83853737375462,671.4311409803342,724.1572493039563,0.8995012727955496,0.9761377774437416,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0545,432236608,60,50,2,1108.4092507067016,68.52090227698517,72.57180836161815,63.533567025278515,3.8734726642876876,-1.4535437078839504,110.0,60.0,1.0,8.005817102941764,17.374265269167807,758.0361186611894,804.7678512933993,0.7779095662823273,0.8911520214151565,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0546,1506783396,60,50,5,362.5286820841691,74.60001480456846,66.05164279416854,70.76267824535677,4.95913952422741,-6.810615969704893,35.0,60.0,1.0,3.872296764826822,18.668833937530927,203.13299214168495,319.84537420939216,0.5892448095014036,0.8983158790850281,0.0,0,0.0003333333333333333,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0547,1081929008,60,50,2,805.4472178265863,85.43313726387429,49.533736017217585,61.337878256049024,-8.46554071028953,2.154408099293068,70.0,25.0,1.0,5.0546885597515345,14.769424701716918,499.5003853095649,626.3875358387753,0.6696743580861739,0.8731539442284972,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0548,379740050,60,50,1,1297.5396646877732,67.83209615776823,77.02233547945087,75.7012080862073,-1.8689694738600835,1.8200336775246786,15.0,25.0,1.0,20.952076794901,139.0416602478979,957.9262329344416,984.2911893965816,0.908881483981063,0.985679856146031,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0549,1512311877,60,50,4,212.50678351763088,60.22681037279427,84.9706314307714,79.74899232802836,4.889517714628511,1.23856264264416,110.0,10.0,0.9,3.1623920130345793,4.9536566276549046,128.31636426032136,214.74412168928282,0.5195012869252549,0.6629861576333324,0.98,1,0.10466666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0550,2067061941,60,50,3,194.1780323673517,90.69693014329799,41.872098362156564,64.9829908658619,7.74764233549304,0.46964903330222363,15.0,60.0,1.0,1.5249642563123318,15.976465903023268,49.861447302567306,180.59212107903153,0.20790631468657156,0.8821877060003823,0.24,1,0.03833333333333334,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0551,1370498345,60,50,5,278.90653918025976,76.03689776206961,67.40370058899168,50.28362934092877,-4.330512113883009,-2.2690790235352285,70.0,25.0,0.8833333333333333,0.4152163494569069,5.184044306643578,-105.53448793552488,98.52868882045541,-0.4133270434960389,0.6765407583414873,0.96,1,0.11633333333333333,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0552,2002435052,60,50,2,970.4913951818082,109.95661429665589,68.65391083375914,74.99340320570286,4.057521108651063,-6.091879358285736,35.0,10.0,1.0,22.505407825948858,55.99961477696745,883.1534081791448,907.711348456578,0.9146925152894982,0.9649065779724092,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0553,1277967150,60,50,3,593.1084501981748,59.793266611407454,26.95363732989432,66.18025491715767,-8.244238692488864,-3.6242586646738832,35.0,60.0,1.0,6.521430852884653,30.755347328632844,406.61643542239915,506.3667634540336,0.7340905971946825,0.9370114030244874,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0554,1011958325,60,50,5,203.47511506173072,63.18364539389249,52.743025942357036,59.66530443694685,2.105158356203294,4.0289395798304355,35.0,25.0,0.9666666666666667,1.0962887670851584,9.80524606247422,11.660671524728926,154.4054300107343,0.04561162936334076,0.814904711243275,0.02,1,0.025666666666666667,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0555,84355505,60,50,4,680.2172613246073,85.27330182854331,41.32053287536696,48.87432597926827,-2.818855076670566,4.52535506913215,70.0,60.0,1.0,2.704160279600678,13.679696402700923,309.35081104949177,462.05603654575134,0.4600176846225031,0.8636552134098407,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0556,1648061337,60,50,2,283.87843587057944,86.93473895012342,73.75503853559275,48.739793887633596,9.589841942561534,3.8787217038386057,70.0,25.0,0.8833333333333333,0.5001021006586296,3.3607524747758637,-119.4392695674305,72.86119711029482,-0.3333270300461221,0.5411853358884684,1.0,1,0.13766666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0557,1216358340,60,50,3,979.8679587892983,101.17642045603819,66.17018194039446,64.08129460424604,-3.0077291845345133,-0.18116945513369842,110.0,25.0,1.0,10.56354207593608,13.34851753684095,696.5654556637885,744.9174029880019,0.8270304470083147,0.860552696966467,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0558,192918839,60,50,5,363.25610664348375,54.07284696497968,36.38526780653395,50.08669891623464,-0.971525912640649,-2.7013645345241315,15.0,25.0,1.0,0.8091835882228252,28.338397479429926,-37.6189275732488,246.06096948692,-0.10552351059970946,0.9318137303725436,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0559,1775303911,60,50,4,234.87731997913215,79.00257462735534,47.50019483154886,60.44845298695189,4.440608049868988,7.515607273891501,110.0,10.0,0.7666666666666667,0.7936173005547387,2.454553615611448,-19.947104247931634,72.38702990600628,-0.11507798252214557,0.42080605027621965,1.0,1,0.23800000000000002,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0560,1645360347,60,50,5,557.9501907190491,98.34245359090711,26.629541502934117,66.178943361841,2.739258198236067,3.6332431723198475,70.0,120.0,1.0,2.96954233831027,7.084715705829556,240.3414653020526,359.779520283927,0.4960770227023915,0.7515045241547876,0.18,1,0.028000000000000004,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0561,1493681515,60,50,1,332.8029005560818,122.57149065852948,66.36976271770466,78.96948374554317,-5.850694045065232,-3.6052163111408273,35.0,10.0,1.0,5.89241074937787,16.191524994943073,214.783576231717,325.40939182781074,0.7093925563305141,0.8836328782069212,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0562,1846020722,60,50,5,828.8497266941881,91.2488415427518,39.57298480238201,57.24587414974599,-5.992829259726893,0.379777779263879,35.0,60.0,1.0,5.558406410343049,37.31422501584147,505.01414950683136,636.8153515958478,0.6950475876792757,0.9477699193962228,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0563,1311578318,60,50,4,266.2116139059984,82.79668121591286,81.97542808218373,66.07810134449905,8.665130832293261,-5.743669838206259,35.0,120.0,0.9833333333333333,0.824479453753014,7.07071947087581,-15.599863878702031,129.954779954502,-0.09622548991959495,0.7520598127450524,0.58,1,0.26566666666666666,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0564,833393831,60,50,5,1126.490465395062,53.8538664988483,78.69998988238805,74.53227899971051,8.328163020471482,-4.0653116398028235,35.0,60.0,1.0,20.869066272452248,61.68014761989703,783.731456343635,829.2966786087854,0.9085444955567674,0.968091597585591,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0565,778565163,60,50,2,308.98289376694424,84.80916271849954,72.48457192269593,67.10437685292128,-6.184353621844334,2.4637708083461476,35.0,120.0,1.0,1.932821034792061,10.635479278892323,79.8646533738708,196.2886493384654,0.31806259411462323,0.8281119177324973,0.28,1,0.10366666666666664,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0566,1764563372,60,50,4,755.5321302957468,72.8520781957731,71.5128011983491,73.67502763740545,-8.539474359121414,-0.25977670079249826,15.0,10.0,1.0,18.006492883830262,81.31487909014444,665.3239630689379,698.4880204901915,0.8947651204408216,0.9756578739410243,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
OOD_0567,681562966,60,50,1,1696.7392303504705,82.0470407535604,87.36854529535782,59.86708408893921,7.146283610267286,7.832459859509196,70.0,25.0,1.0,18.004121486610245,31.90852597712037,1212.8238546198236,1129.6399590224128,0.8945686898958234,0.9392069869376207,0.0,0,0.0,CURVED_TRACE_DEPTH_VARIABLE_DIP_ANISOTROPIC_CORRELATED_V1
