point_id,section_id,zone,point_class,is_primary,is_nearby,metric,distance_type,associated_fault,competing_fault,value,units
ORE_0064,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,1.9634645158804294,m
ORE_0064,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,372.10559445402913,m
ORE_0064,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,189.51480479756708,ratio
ORE_0065,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,32.97846410215556,m
ORE_0065,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1479.931693246726,m
ORE_0065,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,44.87570096237422,ratio
ORE_0065,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,7.387355534452182,m
ORE_0065,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,361.97436604060766,m
ORE_0065,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,48.999180336248735,ratio
ORE_0066,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,33.2543313081501,m
ORE_0066,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1480.6526259231143,m
ORE_0066,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,44.5251059840205,ratio
ORE_0066,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,19.049602311174606,m
ORE_0066,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,349.33880133799954,m
ORE_0066,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,18.338377653851357,ratio
ORE_0067,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,30.891749572835693,m
ORE_0067,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1482.435268412916,m
ORE_0067,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,47.988064415635385,ratio
ORE_0067,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,37.00725407923409,m
ORE_0067,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,330.4992728377656,m
ORE_0067,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,8.930661867809828,ratio
ORE_0068,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,23.83264397720702,m
ORE_0068,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1484.6848591939513,m
ORE_0068,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,62.29627147595831,ratio
ORE_0068,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,52.39628603893226,m
ORE_0068,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,314.50560099350633,m
ORE_0068,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,6.002440721844631,ratio
ORE_0069,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,21.111201864474115,m
ORE_0069,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1486.5988280612844,m
ORE_0069,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,70.41753650998571,ratio
ORE_0069,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,62.96597885266728,m
ORE_0069,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,303.5206215795768,m
ORE_0069,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.820390742908613,ratio
ORE_0070,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,20.50314943623309,m
ORE_0070,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1488.1776324161085,m
ORE_0070,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,72.58287986655388,ratio
ORE_0070,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,71.61889688800203,m
ORE_0070,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,294.52772780582217,m
ORE_0070,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.112430386444042,ratio
ORE_0071,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,16.03637587277755,m
ORE_0071,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1490.2541975343154,m
ORE_0071,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,92.92961261054545,ratio
ORE_0071,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,84.16013939411783,m
ORE_0071,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,281.4937360728193,m
ORE_0071,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,3.3447394229541114,ratio
ORE_0072,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,7.28565486216875,m
ORE_0072,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1492.2923016129737,m
ORE_0072,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,204.8261041518452,ratio
ORE_0072,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,95.55130709114354,m
ORE_0072,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,269.6550056583912,m
ORE_0072,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.822096461759286,ratio
ORE_0073,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,5.819262262243857,m
ORE_0073,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1494.5010376653536,m
ORE_0073,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,256.81967409543887,ratio
ORE_0073,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,106.12099990489651,m
ORE_0073,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,258.670028568781,m
ORE_0073,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.4375008603442847,ratio
ORE_0074,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,7.675840050466687,m
ORE_0074,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1494.8222058339486,m
ORE_0074,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,194.7437929928027,ratio
ORE_0074,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,102.88985552575309,m
ORE_0074,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,262.0281235007552,m
ORE_0074,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,2.5466856976504375,ratio
ORE_0075,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,13.967416319909695,m
ORE_0075,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1491.8623767439296,m
ORE_0075,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,106.81018898372574,ratio
ORE_0075,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,87.00792884860243,m
ORE_0075,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,278.53405596062515,m
ORE_0075,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,3.2012491234596157,ratio
ORE_0076,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,24.467674038069703,m
ORE_0076,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1489.1647180009556,m
ORE_0076,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,60.8625370635532,ratio
ORE_0076,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,70.35929232123186,m
ORE_0076,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,295.8368227096129,m
ORE_0076,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.204658872334055,ratio
ORE_0077,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,27.52575550979073,m
ORE_0077,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1487.9837242086253,m
ORE_0077,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,54.05787040720315,ratio
ORE_0077,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,63.84222864898242,m
ORE_0077,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,302.60994390108914,m
ORE_0077,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.739965228421148,ratio
ORE_0078,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,30.24943008308813,m
ORE_0078,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1485.6627194697126,m
ORE_0078,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,49.11374248668301,ratio
ORE_0078,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,51.958166081238545,m
ORE_0078,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,314.9609348489961,m
ORE_0078,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,6.061817777720307,ratio
ORE_0079,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,34.369118224866234,m
ORE_0079,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1483.5125790928305,m
ORE_0079,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,43.16411522072456,ratio
ORE_0079,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,37.66443401668586,m
ORE_0079,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,329.816272053598,m
ORE_0079,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,8.756703257706857,ratio
ORE_0080,K00,MZ-II,MZII_nearby,False,True,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,39.09480913383177,m
ORE_0080,K00,MZ-II,MZII_nearby,False,True,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1481.5141759437397,m
ORE_0080,K00,MZ-II,MZII_nearby,False,True,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,37.89541907909382,ratio
ORE_0080,K00,MZ-II,MZII_nearby,False,True,plan_trace_associated_distance,2D plan trace,F7,F6,20.734386168879983,m
ORE_0080,K00,MZ-II,MZII_nearby,False,True,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,347.51745594667574,m
ORE_0080,K00,MZ-II,MZII_nearby,False,True,DSI_2D_Eq5,2D plan trace ratio,F7,F6,16.760440994788695,ratio
ORE_0081,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,39.02645632842592,m
ORE_0081,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1480.244163552104,m
ORE_0081,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,37.92924858703941,ratio
ORE_0081,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,6.389229769834641,m
ORE_0081,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,363.0557939354453,m
ORE_0081,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,56.823092456235386,ratio
ORE_0082,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,36.03603881992759,m
ORE_0082,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1479.8979005347703,m
ORE_0082,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,41.067163567278676,ratio
ORE_0082,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,0.03277738408954969,m
ORE_0082,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,369.9427486309339,m
ORE_0082,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,11286.524501779311,ratio
ORE_0083,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,35.43897798046608,m
ORE_0083,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1479.958085950827,m
ORE_0083,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,41.76074396859238,ratio
ORE_0083,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,9.633237391497204,m
ORE_0083,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,380.41547739583274,m
ORE_0083,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,39.48988921747192,ratio
ORE_0084,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,33.64534322018069,m
ORE_0084,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1480.6767763405323,m
ORE_0084,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,44.00837187633185,ratio
ORE_0084,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,20.560030259267357,m
ORE_0084,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,392.25420781026077,m
ORE_0084,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,19.078483974188394,ratio
ORE_0085,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,31.072287767081036,m
ORE_0085,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1481.3356779751716,m
ORE_0085,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,47.67385295473948,ratio
ORE_0085,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,26.86395977542358,m
ORE_0085,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,399.08425576092964,m
ORE_0085,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,14.85574945381026,ratio
ORE_0086,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,34.08531396638282,m
ORE_0086,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1482.0491279584835,m
ORE_0086,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,43.480577277949614,ratio
ORE_0086,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,33.378009658596035,m
ORE_0086,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,406.14196059155523,m
ORE_0086,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,12.167950238667364,ratio
ORE_0087,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,45.532021700477685,m
ORE_0087,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1483.2518755034437,m
ORE_0087,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,32.57601617737704,ratio
ORE_0087,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,42.728820079663535,m
ORE_0087,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,416.2731790383967,m
ORE_0087,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,9.742210954159223,ratio
ORE_0088,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,46.78846818917427,m
ORE_0088,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1483.4013048332477,m
ORE_0088,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,31.70442124404644,ratio
ORE_0088,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,43.14908916315558,m
ORE_0088,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,416.7285228613947,m
ORE_0088,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,9.657875309619131,ratio
ORE_0089,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,107.31327641274416,m
ORE_0089,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1489.216542532926,m
ORE_0089,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,13.877281472659163,ratio
ORE_0089,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,101.26293088609864,m
ORE_0089,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,482.26522177223086,m
ORE_0089,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.762505070238256,ratio
ORE_0090,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,99.84600840697928,m
ORE_0090,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1487.956699129016,m
ORE_0090,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,14.902515612481983,ratio
ORE_0090,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,96.85996524427237,m
ORE_0090,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,477.4072345107665,m
ORE_0090,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.928839622302023,ratio
ORE_0091,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,101.02659670567286,m
ORE_0091,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1488.06612871913,m
ORE_0091,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,14.72944924646335,ratio
ORE_0091,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,98.29348293945183,m
ORE_0091,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,478.9888982737109,m
ORE_0091,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.873048384792358,ratio
ORE_0092,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,108.91977876598608,m
ORE_0092,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1489.4115231366322,m
ORE_0092,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,13.674389904304064,ratio
ORE_0092,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F6,102.9524431022038,m
ORE_0092,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F6,484.1293354882907,m
ORE_0092,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F6,4.702456016587016,ratio
ORE_0093,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,155.53857332134857,m
ORE_0093,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1496.3622695774518,m
ORE_0093,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,9.620522019871629,ratio
ORE_0093,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F9,147.38430727157828,m
ORE_0093,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F9,517.3880028310552,m
ORE_0093,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F9,3.510468735845046,ratio
ORE_0094,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,149.02915034220462,m
ORE_0094,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1495.0221396624297,m
ORE_0094,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,10.031743026310766,ratio
ORE_0094,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F9,142.97812590458764,m
ORE_0094,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F9,522.4006211081548,m
ORE_0094,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F9,3.653710088889848,ratio
ORE_0095,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,149.82757629444998,m
ORE_0095,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1495.113609889331,m
ORE_0095,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,9.978894719294168,ratio
ORE_0095,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F9,144.1798064870936,m
ORE_0095,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F9,521.0335474323925,m
ORE_0095,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F9,3.6137761599717044,ratio
ORE_0096,K00,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,157.39289024010796,m
ORE_0096,K00,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1496.6909212792496,m
ORE_0096,K00,MZ-II,MZII_primary,True,False,3D_pairwise_F2F7_separation_ratio,3D finite surface ratio,F7,other_of_F2_F7,9.509266390597434,ratio
ORE_0096,K00,MZ-II,MZII_primary,True,False,plan_trace_associated_distance,2D plan trace,F7,F9,149.18683800311697,m
ORE_0096,K00,MZ-II,MZII_primary,True,False,plan_trace_nearest_competing_distance,2D plan trace,F7,F9,515.3373884747904,m
ORE_0096,K00,MZ-II,MZII_primary,True,False,DSI_2D_Eq5,2D plan trace ratio,F7,F9,3.4543086734234785,ratio
ORE_0097,K07,MZ-II,MZII_primary,True,False,3D_surface_associated_distance,3D finite surface,F7,other_of_F2_F7,93.14496584453346,m
ORE_0097,K07,MZ-II,MZII_primary,True,False,3D_surface_competing_F2F7_distance,3D finite surface,F7,other_of_F2_F7,1233.1392206832131,m
